transaction_id,transaction_date,country,product_id,product_name,category,price_per_unit,quantity_purchased,cost_price,discount_applied,payment_method,customer_age_group,customer_gender,store_location,sales_representative,total_amount,profit
gH2239,2024-08-02,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1235.89,1,821.01,0.05,Online Payment,Senior,Female,Shanghai,Zhang Bo,1174.10,353.09
fA7567,2024-08-14,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1717.52,1,1277.91,0.05,Credit Card,Adult,Male,Shanghai,Liu Bo,1631.64,353.73
Zt5452,2024-08-02,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,406.38,1,332.92,0.05,Online Payment,Adult,Male,Beijing,Wang Ming,386.06,53.14
gA8610,2024-05-30,China,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,72.59,3,140.22,0.05,Credit Card,Senior,Female,Shenzhen,Liu Tao,206.88,66.66
xt4395,2024-10-16,Canada,2990a5aa-c681-4a51-92e4-b7baab33e3ca,Yeti Tumbler,Outdoor,39.94,4,108.12,0,Online Payment,Young,Female,Vancouver,William Roy,159.76,51.64
dR3181,2024-10-10,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,176.36,1,112.36,0.1,Online Payment,Senior,Female,Vancouver,Noah Johnson,158.72,46.36
oN2447,2024-11-11,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,121.98,2,150.72,0.2,Credit Card,Adult,Male,London,George Wilson,195.17,44.45
pr2174,2024-08-20,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,226.45,2,288.86,0.1,Cash,Young,Female,London,Harry Smith,407.61,118.75
Jx0109,2024-10-05,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,410.12,2,496.1,0.1,Cash,Young,Female,Birmingham,Harry Jones,738.22,242.12
VM6151,2024-06-22,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.42,7,6.65,0,Online Payment,Adult,Female,Manchester,Jack Jones,9.94,3.29
xg2111,2024-01-31,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1012.86,1,670.61,0.15,Online Payment,Young,Male,Liverpool,George Taylor,860.93,190.32
Xl2867,2024-08-30,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,30.04,4,77.56,0.05,Online Payment,Adult,Male,Birmingham,Emily Jones,114.15,36.59
pI5616,2024-07-10,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,0.99,17,11.22,0.05,Online Payment,Young,Male,Birmingham,Oliver Taylor,15.99,4.77
QP6158,2024-09-25,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,62.26,2,77.06,0.2,Online Payment,Young,Male,Manchester,George Brown,99.62,22.56
JY2256,2024-08-04,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,232.57,1,161.4,0.15,Online Payment,Senior,Male,London,Emily Jones,197.68,36.28
CF6199,2024-09-25,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,150.14,1,121.89,0.05,Debit Card,Senior,Female,London,Harry Jones,142.63,20.74
PL3685,2024-12-16,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,72.07,4,179.96,0,Debit Card,Young,Female,Manchester,Jack Smith,288.28,108.32
VJ6875,2024-06-14,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,25.36,3,50.76,0,Debit Card,Adult,Female,Glasgow,Harry Smith,76.08,25.32
ck6785,2024-03-05,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,835.59,1,583.67,0,Cash,Adult,Female,Manchester,Harry Smith,835.59,251.92
NN5566,2024-10-19,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,149.74,2,192.84,0.05,Online Payment,Adult,Female,Liverpool,Jack Brown,284.51,91.67
Kn3876,2024-02-06,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,79.94,3,197.67,0.1,Cash,Adult,Male,Birmingham,Jack Wilson,215.84,18.17
YV3521,2024-11-23,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,325.7,1,238.8,0,Online Payment,Young,Male,London,Emily Wilson,325.70,86.90
BV4916,2024-09-13,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1568.6,1,951.77,0.2,Debit Card,Adult,Male,London,Jack Brown,1254.88,303.11
mT4237,2024-06-08,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.12,4,76.52,0.2,Mobile Wallet,Adult,Female,Manchester,Harry Smith,86.78,10.26
xe5688,2024-01-12,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.23,5,4.1,0,Online Payment,Senior,Male,Glasgow,Harry Wilson,6.15,2.05
Sm2392,2024-04-22,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,845.54,1,650.84,0.1,Debit Card,Young,Male,Manchester,George Brown,760.99,110.15
Rb6032,2024-01-03,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1046.87,2,1692.28,0,Debit Card,Adult,Male,London,Oliver Taylor,2093.74,401.46
cT3992,2024-12-23,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,926.33,1,616.82,0.2,Debit Card,Senior,Male,London,Harry Wilson,741.06,124.24
QT1652,2024-02-10,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,340.67,2,433.08,0.1,Credit Card,Adult,Male,Chengdu,Wang Ming,613.21,180.13
WL6277,2024-05-30,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.72,8,15.2,0.05,Cash,Adult,Male,Beijing,Chen Jie,20.67,5.47
vh4189,2024-03-23,China,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1353.05,1,846.2,0.05,Credit Card,Senior,Female,Beijing,Li Tao,1285.40,439.20
mI4797,2024-12-09,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,162.24,1,124.18,0.15,Cash,Senior,Female,Chengdu,Liu Tao,137.90,13.72
bw7978,2024-07-17,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,171.61,3,410.94,0.05,Online Payment,Adult,Male,Ottawa,William Tremblay,489.09,78.15
rb4345,2024-05-26,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.99,8,25.2,0.2,Mobile Wallet,Adult,Male,Manchester,George Taylor,31.94,6.74
uq4322,2024-01-29,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,170.33,1,143.62,0,Cash,Adult,Female,Birmingham,Harry Taylor,170.33,26.71
nk6566,2024-02-24,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,179.64,2,219.36,0.2,Credit Card,Adult,Female,Vancouver,Olivia Martin,287.42,68.06
ql1447,2024-02-13,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,1080.1,2,1717.06,0.15,Credit Card,Adult,Female,Toronto,Lucas Brown,1836.17,119.11
eN1583,2024-07-13,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,171.99,2,284.38,0.2,Mobile Wallet,Senior,Female,Montreal,Liam Wilson,275.18,-9.20
Dq2538,2024-10-17,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,134.82,1,99.7,0.15,Online Payment,Senior,Male,Montreal,Lucas Tremblay,114.60,14.90
Ic7503,2024-02-04,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,161.76,3,357.03,0.05,Debit Card,Young,Male,Calgary,Noah Gagnon,461.02,103.99
KT3980,2024-10-12,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,3.33,10,23.7,0,Mobile Wallet,Young,Female,Calgary,William Tremblay,33.30,9.60
Kx1351,2024-03-08,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.05,6,5.04,0.15,Mobile Wallet,Young,Female,Liverpool,Emily Brown,5.36,0.32
Co8916,2024-02-15,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.61,3,6.24,0.2,Cash,Senior,Male,Liverpool,Oliver Jones,6.26,0.02
Tb4840,2024-03-03,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.36,4,3.56,0.1,Credit Card,Young,Female,Birmingham,Emily Smith,4.90,1.34
Hx2321,2024-01-19,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,48.97,2,66.4,0,Mobile Wallet,Adult,Female,Liverpool,Emily Taylor,97.94,31.54
gf6023,2024-04-14,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,137.97,1,106.92,0.15,Mobile Wallet,Senior,Female,Birmingham,George Smith,117.27,10.35
or1341,2024-08-18,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.38,7,22.05,0.2,Credit Card,Senior,Male,Birmingham,Jack Brown,24.53,2.48
bh2166,2024-10-07,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,76.03,2,125.64,0.1,Mobile Wallet,Adult,Female,Glasgow,Oliver Smith,136.85,11.21
NZ1376,2024-05-14,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,900.66,1,653.36,0,Online Payment,Adult,Male,Birmingham,Oliver Jones,900.66,247.30
rL4014,2024-01-09,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.16,5,4.45,0.2,Credit Card,Adult,Female,London,Harry Taylor,4.64,0.19
UH0069,2024-07-30,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,71.57,1,54.32,0.05,Debit Card,Senior,Female,Manchester,George Brown,67.99,13.67
vw1201,2024-05-21,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,33.62,3,74.22,0.2,Debit Card,Adult,Male,Liverpool,Jack Wilson,80.69,6.47
hi6995,2024-03-29,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,46.39,4,134.88,0.2,Debit Card,Senior,Male,Liverpool,Jack Smith,148.45,13.57
Gx7316,2024-07-19,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,377.59,2,557.14,0.15,Credit Card,Adult,Female,Birmingham,George Brown,641.90,84.76
FK1951,2024-12-13,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2001.83,1,1500.43,0,Cash,Young,Female,Glasgow,Jack Jones,2001.83,501.40
WY4523,2024-01-10,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.23,15,15.45,0,Credit Card,Adult,Female,Birmingham,Oliver Wilson,18.45,3.00
iq6960,2024-09-12,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,31.2,2,47.1,0.15,Online Payment,Adult,Male,Manchester,Oliver Taylor,53.04,5.94
Rt2069,2024-06-26,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,405.59,1,331.73,0.2,Credit Card,Senior,Female,London,Oliver Taylor,324.47,-7.26
JL4308,2024-02-27,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2066.66,1,1410.55,0.1,Credit Card,Adult,Male,Birmingham,Jack Taylor,1859.99,449.44
Pf2254,2024-04-02,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.18,21,18.69,0.05,Online Payment,Young,Male,Glasgow,Jack Smith,23.54,4.85
Lk5768,2024-08-31,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.72,9,25.56,0.05,Cash,Senior,Female,Glasgow,Oliver Jones,31.81,6.25
FE4183,2024-10-17,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1317.92,1,868.89,0.1,Credit Card,Young,Female,Toronto,Thomas Wilson,1186.13,317.24
My9173,2024-06-10,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1276.84,1,819.37,0.1,Credit Card,Young,Female,Calgary,Emma Brown,1149.16,329.79
iM5386,2024-12-23,Canada,e7c2e0e7-d083-46d7-a9f0-853dd88bc2d9,iPhone 14,Electronics,977.09,2,1209.78,0.1,Mobile Wallet,Young,Female,Ottawa,Chloe Smith,1758.76,548.98
db7714,2024-01-05,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,219.85,2,315.9,0,Credit Card,Senior,Male,Toronto,Chloe Gagnon,439.70,123.80
Yt0229,2024-12-03,China,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,973.43,1,805.53,0.1,Mobile Wallet,Young,Male,Shanghai,Liu Wei,876.09,70.56
Pk3060,2024-01-29,Canada,bb267597-e2b6-4639-93b3-12855a26e077,Doritos Chips,Snacks,3.1,5,10.7,0.15,Credit Card,Adult,Male,Calgary,Thomas Lee,13.18,2.48
Sa8915,2024-02-19,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.06,8,15.36,0.2,Credit Card,Young,Female,Liverpool,Emily Brown,19.58,4.22
hV0594,2024-12-03,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.75,7,20.3,0.15,Online Payment,Adult,Female,London,Emily Wilson,28.26,7.96
uv3102,2024-05-16,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,339.3,1,281.52,0,Mobile Wallet,Senior,Male,London,George Brown,339.30,57.78
xB4656,2024-03-23,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,924.82,2,1500.62,0.05,Mobile Wallet,Senior,Male,Birmingham,Jack Taylor,1757.16,256.54
pZ2396,2024-03-20,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1306.18,1,816.16,0.1,Mobile Wallet,Senior,Female,London,Emily Taylor,1175.56,359.40
oP0642,2024-06-30,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,1097.72,2,1531.42,0.2,Debit Card,Young,Female,Glasgow,Jack Taylor,1756.35,224.93
pY7907,2024-11-21,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,61.05,3,144.33,0,Online Payment,Young,Male,Toronto,Sophie Brown,183.15,38.82
oH4259,2024-05-29,Canada,98284056-f26a-4293-acf3-6a65304b4d38,Coca-Cola Can,Beverages,1.24,19,18.62,0.05,Online Payment,Adult,Male,Calgary,Liam Martin,22.38,3.76
Hq2005,2024-10-26,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,1926,1,1164.62,0,Online Payment,Young,Male,Montreal,Chloe Smith,1926.00,761.38
eo9046,2024-02-15,Canada,ec3f984c-1d68-44f0-80d7-4f759657bf53,The North Face Jacket,Apparel,204.46,2,317.9,0.05,Online Payment,Senior,Female,Ottawa,Thomas Campbell,388.47,70.57
nD0831,2024-11-24,United Kingdom,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.28,1,0.97,0.2,Online Payment,Senior,Female,Birmingham,George Smith,1.02,0.05
KP9437,2024-08-26,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,137.06,2,207.62,0.2,Credit Card,Adult,Female,London,George Wilson,219.30,11.68
dc3159,2024-11-04,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,163.66,2,240.22,0.1,Cash,Adult,Male,Birmingham,Emily Smith,294.59,54.37
JH2152,2024-02-26,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,125.35,1,93.3,0.2,Debit Card,Adult,Male,London,Oliver Brown,100.28,6.98
Ds5898,2024-05-28,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.26,4,13.72,0,Mobile Wallet,Adult,Female,Manchester,Harry Brown,17.04,3.32
xL7735,2024-01-05,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1164.55,1,877.19,0.2,Cash,Adult,Male,Birmingham,George Smith,931.64,54.45
iu3373,2024-06-30,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.22,10,19.4,0.05,Cash,Senior,Male,Birmingham,Emily Taylor,30.59,11.19
bq3339,2024-01-07,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,328.74,1,260.67,0.15,Online Payment,Young,Female,Glasgow,Oliver Brown,279.43,18.76
lh8266,2024-06-28,United Kingdom,5e3d82df-d17f-40e9-b3d7-c68946529392,iPhone 14,Electronics,965.16,1,724.34,0.2,Online Payment,Senior,Female,London,Emily Wilson,772.13,47.79
PJ4155,2024-03-30,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.79,9,17.1,0.2,Online Payment,Senior,Female,Birmingham,Jack Wilson,20.09,2.99
RT5832,2024-07-14,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,169.67,2,226.32,0.1,Credit Card,Senior,Male,Manchester,George Taylor,305.41,79.09
Sy3350,2024-04-02,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2159.82,1,1521.18,0.05,Online Payment,Young,Male,Liverpool,Oliver Taylor,2051.83,530.65
fE8392,2024-01-22,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,246.64,2,318.24,0.05,Credit Card,Adult,Male,London,Emily Brown,468.62,150.38
UC0996,2024-07-16,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1304.26,1,1068.37,0.1,Cash,Young,Male,Birmingham,George Brown,1173.83,105.46
Sf6505,2024-03-29,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,326.57,2,507.28,0.15,Cash,Young,Male,Manchester,Harry Jones,555.17,47.89
bM0259,2024-01-28,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,49.81,2,66.36,0.15,Credit Card,Adult,Female,Liverpool,Emily Taylor,84.68,18.32
xE8106,2024-02-05,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.86,10,38,0,Online Payment,Adult,Female,Chengdu,Chen Ming,48.60,10.60
Pe8233,2024-07-25,China,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.16,1,2.58,0,Mobile Wallet,Young,Female,Chengdu,Zhang Bo,3.16,0.58
QT3771,2024-02-01,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.43,12,13.2,0.2,Mobile Wallet,Senior,Male,Shenzhen,Li Ming,13.73,0.53
Ar9360,2024-01-21,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,2242.34,1,1411.59,0.05,Cash,Senior,Male,Chengdu,Zhang Jie,2130.22,718.63
rK0633,2024-12-01,China,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.6,4,83.32,0.15,Credit Card,Adult,Female,Shenzhen,Zhang Jie,93.84,10.52
yh4202,2024-09-24,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,153.12,2,210.2,0.05,Mobile Wallet,Senior,Male,Guangzhou,Li Tao,290.93,80.73
DI8018,2024-03-15,China,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,141,1,112.97,0.05,Cash,Senior,Female,Chengdu,Zhang Bo,133.95,20.98
qk0244,2024-11-26,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,2.74,2,4.08,0.2,Online Payment,Adult,Male,Manchester,George Smith,4.38,0.30
pA5287,2024-07-10,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.27,4,9.04,0.15,Debit Card,Young,Female,Birmingham,George Smith,11.12,2.08
sp2713,2024-11-16,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,43.81,2,71.8,0.05,Credit Card,Senior,Male,Birmingham,Harry Jones,83.24,11.44
aK9785,2024-09-10,United Kingdom,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1625.39,1,1369.87,0.15,Debit Card,Young,Male,Liverpool,Emily Brown,1381.58,11.71
ei9519,2024-02-05,United Kingdom,febceb70-e0c4-4d2e-9c19-bd5301e2c333,Levi's 501 Jeans,Apparel,74.22,4,183.68,0,Debit Card,Senior,Female,London,Emily Smith,296.88,113.20
sP5276,2024-08-14,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,152.06,1,118.34,0.2,Credit Card,Adult,Male,Glasgow,Jack Wilson,121.65,3.31
TU1120,2024-04-25,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1396.25,1,957.2,0.05,Credit Card,Adult,Female,Glasgow,Jack Wilson,1326.44,369.24
Tl2098,2024-06-25,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.12,3,55.56,0.2,Mobile Wallet,Adult,Male,London,Jack Brown,65.09,9.53
Iv5942,2024-03-10,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,34.69,4,113,0.1,Debit Card,Young,Male,Manchester,Emily Wilson,124.88,11.88
SK4172,2024-12-15,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,4.8,8,24.32,0.2,Debit Card,Senior,Female,London,George Brown,30.72,6.40
eM8032,2024-10-16,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,27.04,1,19.23,0.1,Credit Card,Senior,Male,London,Jack Brown,24.34,5.11
VI0273,2024-04-07,United Kingdom,1f6a4984-9b41-4f75-9ead-85e3e7e5ae27,The North Face Jacket,Apparel,141.46,1,109.49,0.05,Online Payment,Young,Male,Birmingham,Oliver Wilson,134.39,24.90
Jk7705,2024-06-15,United Kingdom,02f54f47-95d5-4c58-bba7-61e66cc857c6,Samsung QLED TV,Electronics,1227.46,1,941.25,0.1,Cash,Young,Male,Birmingham,Emily Jones,1104.71,163.46
tF8678,2024-08-26,United Kingdom,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,178.72,3,380.28,0.2,Credit Card,Adult,Female,Manchester,Jack Brown,428.93,48.65
gZ3789,2024-09-06,Canada,30ce3a29-475a-4b31-b3b3-3799ab80e5a0,Nike Air Max,Footwear,168.82,2,265.1,0.2,Mobile Wallet,Young,Female,Ottawa,Liam Gagnon,270.11,5.01
cb7737,2024-09-23,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,72.59,1,48.77,0.05,Online Payment,Senior,Male,Ottawa,Benjamin Smith,68.96,20.19
Uj2979,2024-06-19,Canada,468877b4-2e66-45c5-a2f1-bb14b5a87270,Apple MacBook Pro,Electronics,2377.54,1,2012.38,0,Mobile Wallet,Senior,Male,Toronto,William Lee,2377.54,365.16
RK4857,2024-03-19,Canada,ba19ca27-baf8-4ec4-83e1-c9972685cfd0,Levi's 501 Jeans,Apparel,58.41,4,151.52,0.05,Cash,Senior,Female,Montreal,Benjamin Johnson,221.96,70.44
bI1207,2024-03-04,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,951.64,1,716.92,0.05,Cash,Adult,Male,Toronto,Thomas Tremblay,904.06,187.14
QI2484,2024-12-21,Canada,9a8e52da-5c4f-4ae1-ad7d-78bd2b5b6e7a,Samsung QLED TV,Electronics,1504.59,1,1084,0.2,Debit Card,Adult,Female,Calgary,Chloe Tremblay,1203.67,119.67
sz9165,2024-07-12,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,315.38,2,402.6,0.2,Debit Card,Senior,Male,Liverpool,George Jones,504.61,102.01
sp7760,2024-08-29,United Kingdom,5d904f62-de3d-4d52-a904-c272d3f34318,Yeti Tumbler,Outdoor,31.04,2,40.26,0.05,Credit Card,Adult,Female,Manchester,Emily Jones,58.98,18.72
zA4084,2024-11-30,United Kingdom,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,374.36,2,519.7,0,Credit Card,Adult,Female,Liverpool,Oliver Brown,748.72,229.02
bg1840,2024-09-08,United Kingdom,3901a68e-35e9-4226-b9a8-059acff44f5d,Doritos Chips,Snacks,3.92,5,12.95,0,Credit Card,Senior,Female,Manchester,Emily Jones,19.60,6.65
Zy5851,2024-09-15,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.45,11,9.68,0.2,Credit Card,Young,Male,Shanghai,Wang Wei,12.76,3.08
uQ7618,2024-05-04,China,b44dd01a-4794-4d53-a15f-96adc20f9cac,Apple MacBook Pro,Electronics,1707.58,1,1442.75,0.2,Mobile Wallet,Adult,Female,Guangzhou,Chen Wei,1366.06,-76.69
cs6144,2024-04-30,China,6ab425e6-dd99-4d5f-967e-03d84f39f9bf,Nike Air Max,Footwear,150.08,2,235.3,0,Cash,Senior,Female,Beijing,Liu Jie,300.16,64.86
Ko5478,2024-05-09,China,492b33a7-ede7-4769-9cfb-ed92773d17e1,KitchenAid Mixer,Home Appliances,424.92,1,256.54,0.15,Online Payment,Adult,Male,Beijing,Chen Wei,361.18,104.64
kF4768,2024-09-20,China,348773fc-88fb-45d8-8e64-7e11ed3b30dc,Coca-Cola Can,Beverages,1.04,7,5.32,0.1,Debit Card,Adult,Female,Guangzhou,Wang Bo,6.55,1.23
